n,T,p,Tn,sv_sigma,sv_rho,lam,target_radius,seed,path,status,phase1_assembly_time,phase2_factor_time,phase3_solve_time,total_time,iters,hit_maxiter,relative_residual,L_factor_nnz,bandwidth_u,banded_ab_bytes,banded_factor_bytes,H_B_nnz,Kbar_nnz_estimate,Kbar_csr_bytes_estimate,M_m_nnz,skip_direct,banded_total_bytes_estimate,skip_banded
20,5000,12,100000,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,6.090301457996247,1.0146232080005575,0.023917624988825992,7.128842290985631,0,0,4.034588062025065e-12,26018000,-1,-1,-1,24068800,50000000,800000000.0,8325,0,416000000,0
20,5000,12,100000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,5.954333125002449,1.003123083995888,221.96288358300808,228.92033979200642,4584,0,9.40540610937428e-09,26018000,-1,-1,-1,24068800,50000000,800000000.0,8325,0,416000000,0
20,5000,12,100000,0.5,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.361373416002607,0.9176829170028213,184.8733428749838,186.15239920798922,4587,0,9.933363858495346e-09,-1,259,208000000,208000000,24068800,50000000,800000000.0,8325,0,416000000,0
20,5000,24,100000,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,20.01439466699958,2.176453916996252,0.04136816700338386,22.232216750999214,0,0,8.912789066594154e-13,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,19.54163941697334,2.129762957978528,2.625645666004857,24.297048040956724,33,0,8.588040251722562e-09,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.1,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.9446160839870572,1.2238993749779183,2.6996495409985073,4.868164999963483,33,0,8.588036866382861e-09,-1,499,400000000,400000000,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,19.421456042007776,2.133967916975962,0.035849958017934114,21.591273917001672,0,0,8.26334586306758e-13,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,19.114791208005045,2.5088559580035508,2.6340651249920484,24.257712291000644,33,0,7.579249231890108e-09,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.1,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.9246320830134209,1.3821932919963729,2.6404653750068974,4.947290750016691,33,0,7.579250738512684e-09,-1,499,400000000,400000000,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,19.28574304198264,2.184843541996088,0.04286983297788538,21.513456416956615,0,0,7.366224473536885e-13,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,19.579101457988145,2.189414292020956,2.7967157090024557,24.565231459011557,31,0,6.921081732222882e-09,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.1,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.9306572919886094,1.4546990829985589,2.5376031670020893,4.922959541989258,31,0,6.921084200077994e-09,-1,499,400000000,400000000,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,19.05623779099551,2.1321889579994604,0.04400887500378303,21.232435623998754,0,0,1.5638530870998304e-12,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,20.05714466702193,2.485309917014092,32.96287304197904,55.50532762601506,410,0,8.982793736124217e-09,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.3,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.914844874991104,1.4773587079835124,33.10272379199159,35.49492737496621,408,0,9.64030479026713e-09,-1,499,400000000,400000000,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,18.79089070801274,2.1423782920173835,0.032440332986880094,20.965709333017003,0,0,1.4621889958565215e-12,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,18.766413667006418,2.1215350829879753,31.373080875026062,52.261029625020456,397,0,9.921934224487216e-09,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.3,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.9094184580026194,1.1324227919976693,32.30144345900044,34.34328470900073,400,0,9.166629208057362e-09,-1,499,400000000,400000000,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,19.052481040998828,2.20300037501147,0.04407458400237374,21.29955600001267,0,0,1.3338087534148658e-12,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,19.467834833980305,2.1806742080079857,28.528203875001054,50.176712916989345,349,0,9.484330778132344e-09,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.3,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.9488079590082634,1.5391840410011355,29.159588042006362,31.64758004201576,349,0,9.21032481201463e-09,-1,499,400000000,400000000,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,19.51773104199674,2.262339124979917,0.0445376250136178,21.824607791990275,0,0,5.681631303886208e-12,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,19.371762041992042,2.1719373750092927,377.39950125000905,398.9432006670104,4644,0,9.629854042581467e-09,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.5,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.9452633330074605,1.2837845830072183,380.6021522079827,382.8312001239974,4640,0,9.988549131998345e-09,-1,499,400000000,400000000,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,19.229604874999495,2.1929443750123028,0.04185270800371654,21.464401958015515,0,0,4.8198270889433615e-12,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,19.008959333004896,2.174831707990961,342.1699324170186,363.35372345801443,4287,0,9.773732099746775e-09,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.5,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.9038899169827346,1.2481904169835616,345.95240520799416,348.10448554196046,4289,0,9.616365590964126e-09,-1,499,400000000,400000000,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,19.066262666980037,2.1438782089971937,0.037669540994102135,21.247810416971333,0,0,4.636795799982559e-12,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,19.00032383299549,2.176095250004437,270.9386969580082,292.11511604100815,3407,0,9.8392152611147e-09,50925200,-1,-1,-1,47980000,98000000,1568000000.0,8325,0,800000000,0
20,5000,24,100000,0.5,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.9156360419874545,1.1839890420087613,275.54961395901046,277.6492390430067,3411,0,9.668060877577592e-09,-1,499,400000000,400000000,47980000,98000000,1568000000.0,8325,0,800000000,0
20,10000,2,200000,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,0.9208668750070501,0.2815142080071382,0.009724915988044813,1.2121059990022331,0,0,1.3383171898670695e-12,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.9322922910214402,0.2820126249862369,0.6713686249859165,1.8856735409935936,39,0,7.04067962548626e-09,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.1,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.11298704199725762,0.7004859160224441,0.775284625007771,1.5887575830274727,39,0,7.040665844509392e-09,-1,80,129600000,129600000,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,0.8997531659842934,0.28425695799523965,0.007956124987686053,1.1919662489672191,0,0,1.8244235784250815e-12,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.9197886250040028,0.2862159590004012,0.6297143750125542,1.8357189590169583,35,0,6.601119287221163e-09,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.1,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.11604687498765998,0.6864760419994127,0.7060849159897771,1.5086078329768497,35,0,6.601128707281803e-09,-1,80,129600000,129600000,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,0.9014791249937844,0.28223791599157266,0.007947792008053511,1.1916648329934105,0,0,2.0090276295512958e-12,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.8880527919973247,0.27925741698709317,0.6450239999976475,1.8123342089820653,35,0,7.10001534505508e-09,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.1,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.11262058300781064,0.6845412500260863,0.705731541995192,1.502893375029089,35,0,7.100016101014074e-09,-1,80,129600000,129600000,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,0.9100321669830009,0.2851783749938477,0.0112269590026699,1.2064375009795185,0,0,2.3262940668483727e-12,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.9010751250025351,0.2782873749965802,10.496274832985364,11.67563733298448,623,0,9.22042135110104e-09,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.3,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.11733562499284744,0.6908312920131721,12.53514720799285,13.34331412499887,620,0,9.619044011335659e-09,-1,80,129600000,129600000,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,0.895836290990701,0.28080775000853464,0.00794333399971947,1.184587374998955,0,0,2.9431490652108517e-12,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.9067186250176746,0.2853315829997882,7.95251649999409,9.144566708011553,473,0,9.270508267420489e-09,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.3,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.11945962498430163,0.6933673339954112,9.576331833988661,10.389158792968374,475,0,8.982213104552472e-09,-1,80,129600000,129600000,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,0.8948106659809127,0.28142341601778753,0.007872624992160127,1.1841067069908604,0,0,3.4427772225947107e-12,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.8903378749964759,0.28876204098924063,8.051909250003519,9.231009165989235,477,0,9.602477766231608e-09,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.3,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.11490045802202076,0.7054758750018664,9.582112083997345,10.402488417021232,478,0,9.67296059295488e-09,-1,80,129600000,129600000,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,0.8982819160155486,0.28811366701847874,0.007956291025038809,1.1943518740590662,0,0,7.981719358324988e-12,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.8906950419768691,0.27788145799422637,140.5659852079989,141.73456170797,8368,0,9.606590444398947e-09,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.5,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.11528500000713393,0.7220818749919999,169.52610712498426,170.3634739999834,8334,0,9.796613765073062e-09,-1,80,129600000,129600000,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,0.9198360829905141,0.2823232079972513,0.007862999977078289,1.2100222909648437,0,0,1.0022237034241255e-11,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.9032204999821261,0.2811168339976575,104.71253016701667,105.89686750099645,6259,0,9.776156827818636e-09,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.5,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.11396437499206513,0.6920777909981553,126.4793717090215,127.28541387501173,6247,0,9.465982314258965e-09,-1,80,129600000,129600000,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,0.9984974580002017,0.28948279202450067,0.008127416018396616,1.296107666043099,0,0,1.3874081193878059e-11,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.9275099999795202,0.29380170902004465,101.6882134579937,102.90952516699326,6094,0,9.920096308227438e-09,10298701,-1,-1,-1,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,2,200000,0.5,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.11321375000989065,0.6963792919996195,122.81045808302588,123.62005112503539,6096,0,9.874696879782515e-09,-1,80,129600000,129600000,8198800,20000000,320000000.0,16660,0,192000000,0
20,10000,12,200000,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,11.80090845900122,1.9540262920199893,0.1282710829982534,13.883205834019464,0,0,1.3648621361057038e-12,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,11.63364908299991,1.925148124981206,4.699909457995091,18.258706665976206,38,0,7.334376225913271e-09,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.1,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.6907575000077486,1.8346770829812158,2.9611490829847753,5.48658366597374,38,0,7.334374435043065e-09,-1,259,416000000,416000000,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,11.900181667006109,1.957312832993921,0.05221266602165997,13.90970716602169,0,0,7.529577916886279e-13,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,11.708418666006764,1.9539332080166787,3.112178000010317,16.77452987403376,35,0,6.277500923497038e-09,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.1,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.7023808750091121,1.9477147499856073,2.767399584001396,5.417495208996115,35,0,6.27750164068497e-09,-1,259,416000000,416000000,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,11.798900875000982,1.9328790830040816,0.03591945901280269,13.767699417017866,0,0,5.11076225766635e-13,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,11.530549291986972,1.9140569999872241,3.1661110839922912,16.610717375966487,34,0,7.759573036922139e-09,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.1,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.6993673329998273,1.9246459160058293,2.6313322910282295,5.255345540033886,34,0,7.75957523763194e-09,-1,259,416000000,416000000,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,11.62007029200322,1.9771273750229739,0.04896112499409355,13.646158792020287,0,0,2.3871102361713897e-12,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,11.609676958003547,1.9219187920098193,75.97275066599832,89.50434641601169,606,0,9.974636242596392e-09,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.3,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.6785966669849586,1.8501579999865498,46.90921954202349,49.437974208995,601,0,9.998415283861956e-09,-1,259,416000000,416000000,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,11.741298875014763,1.935720792011125,0.05017762500210665,13.727197292027995,0,0,1.373124592560874e-12,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,11.717293749999953,1.9348464159993455,45.40420020799502,59.05634037399432,466,0,9.373495916369687e-09,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.3,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.6944589170161635,1.974926291994052,36.422752417012816,39.09213762602303,466,0,9.965228629203197e-09,-1,259,416000000,416000000,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,11.978680667001754,1.9462744169868529,0.04496033300529234,13.9699154169939,0,0,9.919938355866148e-13,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,11.781044458999531,1.947636709024664,49.0041921660013,62.7328733340255,463,0,9.365250499888907e-09,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.3,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.7129737090144772,2.048067291994812,36.1712247079995,38.93226570900879,463,0,9.623202909886596e-09,-1,259,416000000,416000000,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,11.577573040995048,1.9072086660016794,0.12026312499074265,13.60504483198747,0,0,1.1322379198788518e-11,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,timeout_phase3,nan,nan,nan,nan,0,0,nan,-1,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.5,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.7183224580076057,2.4880739170184825,643.7003382920229,646.906734667049,8162,0,9.186571847105028e-09,-1,259,416000000,416000000,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,11.686988082976313,1.9185055410198402,0.1327519999758806,13.738245623972034,0,0,4.964374408635489e-12,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,11.502971249981783,1.9379524170071818,756.6492449999787,770.0901686669677,6044,0,9.210507559495534e-09,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.5,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.7041088329860941,1.8641316670109518,681.3462983750214,683.9145388750185,6042,0,9.824781717455923e-09,-1,259,416000000,416000000,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,17.42810170800658,8.145886415994028,0.1913225830066949,25.765310707007302,0,0,4.702782114343793e-12,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,16.664707624993753,3.468910291994689,828.0605686659983,848.1941865829867,5829,0,9.17889515825269e-09,52068000,-1,-1,-1,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,12,200000,0.5,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.9339105830003973,102.40165325000999,722.1086540840042,825.4442179170146,5833,0,9.609354910317049e-09,-1,259,416000000,416000000,48168800,100000000,1600000000.0,16660,0,832000000,0
20,10000,24,200000,0.1,0.95,10000.0,0.9,0,direct_cholmod,skipped_memory_estimate:estimated_Kbar_nnz=1.96e+08 > 1.00e+08,nan,nan,nan,nan,0,0,nan,-1,-1,-1,-1,96080000,196000000,3136000000.0,16660,1,1600000000,0
20,10000,24,200000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,skipped_memory_estimate:estimated_Kbar_nnz=1.96e+08 > 1.00e+08,nan,nan,nan,nan,0,0,nan,-1,-1,-1,-1,96080000,196000000,3136000000.0,16660,1,1600000000,0
20,10000,24,200000,0.1,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,2.562167458003387,155.7619746249984,8.73786999998265,167.06201208298444,38,0,6.58229781018592e-09,-1,499,800000000,800000000,96080000,196000000,3136000000.0,16660,1,1600000000,0
20,10000,24,200000,0.1,0.95,10000.0,0.9,1,direct_cholmod,skipped_memory_estimate:estimated_Kbar_nnz=1.96e+08 > 1.00e+08,nan,nan,nan,nan,0,0,nan,-1,-1,-1,-1,96080000,196000000,3136000000.0,16660,1,1600000000,0
20,10000,24,200000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,skipped_memory_estimate:estimated_Kbar_nnz=1.96e+08 > 1.00e+08,nan,nan,nan,nan,0,0,nan,-1,-1,-1,-1,96080000,196000000,3136000000.0,16660,1,1600000000,0
20,10000,24,200000,0.1,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,2.37477162500727,59.06241037498694,6.166212042007828,67.60339404200204,35,0,5.867763187459259e-09,-1,499,800000000,800000000,96080000,196000000,3136000000.0,16660,1,1600000000,0
20,10000,24,200000,0.1,0.95,10000.0,0.9,7,direct_cholmod,skipped_memory_estimate:estimated_Kbar_nnz=1.96e+08 > 1.00e+08,nan,nan,nan,nan,0,0,nan,-1,-1,-1,-1,96080000,196000000,3136000000.0,16660,1,1600000000,0
20,10000,24,200000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,skipped_memory_estimate:estimated_Kbar_nnz=1.96e+08 > 1.00e+08,nan,nan,nan,nan,0,0,nan,-1,-1,-1,-1,96080000,196000000,3136000000.0,16660,1,1600000000,0
20,10000,24,200000,0.1,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,1.7592332919884939,2.168796290992759,5.157197874999838,9.085227457981091,33,0,7.440606484445693e-09,-1,499,800000000,800000000,96080000,196000000,3136000000.0,16660,1,1600000000,0
20,10000,24,200000,0.3,0.95,10000.0,0.9,0,direct_cholmod,skipped_memory_estimate:estimated_Kbar_nnz=1.96e+08 > 1.00e+08,nan,nan,nan,nan,0,0,nan,-1,-1,-1,-1,96080000,196000000,3136000000.0,16660,1,1600000000,0
20,10000,24,200000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,skipped_memory_estimate:estimated_Kbar_nnz=1.96e+08 > 1.00e+08,nan,nan,nan,nan,0,0,nan,-1,-1,-1,-1,96080000,196000000,3136000000.0,16660,1,1600000000,0
20,10000,24,200000,0.3,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,1.7474179169803392,2.1208530830044765,91.66899550001835,95.53726650000317,607,0,9.639199620365936e-09,-1,499,800000000,800000000,96080000,196000000,3136000000.0,16660,1,1600000000,0
20,10000,24,200000,0.3,0.95,10000.0,0.9,1,direct_cholmod,skipped_memory_estimate:estimated_Kbar_nnz=1.96e+08 > 1.00e+08,nan,nan,nan,nan,0,0,nan,-1,-1,-1,-1,96080000,196000000,3136000000.0,16660,1,1600000000,0
20,10000,24,200000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,skipped_memory_estimate:estimated_Kbar_nnz=1.96e+08 > 1.00e+08,nan,nan,nan,nan,0,0,nan,-1,-1,-1,-1,96080000,196000000,3136000000.0,16660,1,1600000000,0
20,10000,24,200000,0.3,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,1.7418482499779202,2.120510665990878,70.33874895802,74.2011078739888,462,0,9.789572144046406e-09,-1,499,800000000,800000000,96080000,196000000,3136000000.0,16660,1,1600000000,0
20,10000,24,200000,0.3,0.95,10000.0,0.9,7,direct_cholmod,skipped_memory_estimate:estimated_Kbar_nnz=1.96e+08 > 1.00e+08,nan,nan,nan,nan,0,0,nan,-1,-1,-1,-1,96080000,196000000,3136000000.0,16660,1,1600000000,0
20,10000,24,200000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,skipped_memory_estimate:estimated_Kbar_nnz=1.96e+08 > 1.00e+08,nan,nan,nan,nan,0,0,nan,-1,-1,-1,-1,96080000,196000000,3136000000.0,16660,1,1600000000,0
